A	6	10	1	173	103.50400	28.72550	0.00000	1.00	1.00	0	010.15	202112211029	0.1065180D+06	1.0000
A	6	10	2	173	103.45644	28.72990	10.00000	1.00	1.00	0	010.15	202112211029	0.2038435D+06	1.0000
A	6	10	3	173	103.40895	28.73479	20.00000	1.00	1.00	0	010.15	202112211029	0.9727191D+05	1.0000
A	6	11	1	173	103.45800	28.50720	0.00000	1.00	1.00	0	010.15	202112211029	0.1322675D+06	1.0000
A	6	11	2	173	103.41121	28.51546	10.00000	1.00	1.00	0	010.15	202112211029	0.2641237D+06	1.0000
A	6	11	3	173	103.36442	28.52371	20.00000	1.00	1.00	0	010.15	202112211029	0.1319434D+06	1.0000
A	6	12	1	173	103.40800	28.30250	0.00000	1.00	1.00	0	010.15	202112211029	0.9643754D+05	1.0000
A	6	12	2	173	103.36079	28.30808	10.00000	1.00	1.00	0	010.15	202112211029	0.2002751D+06	1.0000
A	6	12	3	173	103.31353	28.31328	20.00000	1.00	1.00	0	010.15	202112211029	0.1037951D+06	1.0000
A	6	13	1	173	103.41200	28.20350	0.00000	1.00	1.00	0	010.15	202112211029	0.7648018D+05	1.0000
A	6	13	2	173	103.36578	28.19353	10.00000	1.00	1.00	0	010.15	202112211029	0.1578463D+06	1.0000
A	6	13	3	173	103.31945	28.18399	20.00000	1.00	1.00	0	010.15	202112211029	0.8133340D+05	1.0000
A	6	14	1	173	103.47300	28.06690	0.00000	1.00	1.00	0	010.15	202112211029	0.9425064D+05	1.0000
A	6	14	2	173	103.42605	28.06041	10.00000	1.00	1.00	0	010.15	202112211029	0.1850962D+06	1.0000
A	6	14	3	173	103.37911	28.05388	20.00000	1.00	1.00	0	010.15	202112211029	0.9093591D+05	1.0000
A	6	15	1	173	103.46500	27.90310	0.00000	1.00	1.00	0	010.15	202112211029	0.9237085D+05	1.0000
A	6	15	2	173	103.41758	27.90164	10.00000	1.00	1.00	0	010.15	202112211029	0.1762234D+06	1.0000
A	6	15	3	173	103.37017	27.89973	20.00000	1.00	1.00	0	010.15	202112211029	0.8388418D+05	1.0000
A	6	16	1	173	103.48500	27.75970	0.00000	1.00	1.00	0	010.15	202112211029	0.8054648D+05	1.0000
A	6	16	2	173	103.44069	27.77458	10.00000	1.00	1.00	0	010.15	202112211029	0.1461277D+06	1.0000
